"http://sciencenow.sciencemag.org","/cgi/content/full/2010/108/1","13323","12344","231.2155689","0.814100633","0.724236283","0","Egyptian Eyeliner May Have Warded Off Disease - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/1103/2","13274","12458","198.6875233","0.932695214","0.797724876","0","The Mountains That Froze the World - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2008/409/1","13018","12430","183.8952772","0.94346887","0.850361039","0","A Bang, a Whimper, and Another Bang? - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/529/1","12990","12016","177.0928003","0.802586794","0.526327945","0","A Billion-Year Hard Drive - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/709/1","12729","10403","200.0771402","0.779310345","0.66595962","0","Calorie-Counting Monkeys Live Longer - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2008/910/2","12702","11848","153.1636964","0.924593968","0.761454889","0","A Bright Light Shining Upon Us - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/914/2","12693","11732","185.2149037","0.888115305","0.717718427","0","Forest a Desert, Cool the World - ScienceNOW"
"http://sciencenow.sciencemag.org","/archive/2009.dtl","12598","8080","18.26816183","0.203263403","0.09747579","0","http://sciencenow.sciencemag.org/archive/2009.dtl"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/910/1","12585","11543","162.6765597","0.805473684","0.606436234","0","A Mystery in the Desert - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/search?searchtype=archive&datetype=rangedates&fmonth=Apr&fyear=2009&tmonth=Apr&tyear=2009&hits=20&sortspec=date","12429","8092","48.72308768","0.421221865","0.194303645","0","http://sciencenow.sciencemag.org/cgi/search?searchtype=archive&datetype=rangedates&fmonth=Apr&fyear=2009&tmonth=Apr&tyear=2009&hits=20&sortspec=date"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/1022/2","12288","11005","164.0680861","0.846153846","0.65218099","0","Why Fish and Red Wine Don't Mix - ScienceNOW"
"http://sciencenow.sciencemag.org","/cgi/content/full/2009/1110/2","12064","11080","169.4709006","0.867026194","0.609748011","0","Bad Decisions May Be Contagious - ScienceNOW"
"http://blogs.sciencemag.org","/scienceinsider/","170083","127848","145.9665409","0.622907799","0.558938871","0","ScienceInsider: Breaking news and analysis from the world of science policy."
"http://blogs.sciencemag.org","/scienceinsider/swine-flu/","66015","47510","121.460788","0.593894565","0.520199955","0","ScienceInsider: Swine Flu Archives"
"http://blogs.sciencemag.org","/scienceinsider/2009/05/exclusive-meet.html","45551","43413","260.418883","0.952777843","0.933964128","0","Exclusive: SARS Sleuth Tracks Swine Flu, Attacks WHO - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/03/researchers-aro.html","39799","37844","197.9318932","0.931437402","0.916254177","0","Researchers Worldwide Rally to Help Scientist Exposed to Ebola - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/12/exclusiveobama.html","31752","29158","329.4932432","0.914118344","0.897455278","0","Exclusive: Obama Backs New Launcher and Bigger NASA Budget - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/09/border-agencys.html","24732","22847","212.8109932","0.912283111","0.874211548","0","Scientists Decry ""Flawed"" and ""Horrifying"" Nationality Tests - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2008/12/sources-john-ho.html","14303","12532","187.6869192","0.830671447","0.804376704","0","Sources: John Holdren to be Nominated as Obama's Science Adviser - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/01/louisiana-creat.html","14127","12771","278.9807931","0.912614405","0.88575069","0","Louisiana Creates: New Pro-Intelligent Design Rules for Teachers - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/11/in-climate-hack.html","13535","11987","365.1633875","0.867858426","0.827262652","0","In Climate Hack Story, Could Talk of Cover-Up Be as Serious as Crime? - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/10/study-argues-us.html","13222","11014","162.4994633","0.906782135","0.788609893","0","Study Suggests U.S. Could Use Fewer, Not More Science Students* - ScienceInsider"
"http://blogs.sciencemag.org","/scienceinsider/2009/04/exclusive-cdc-h.html","12392","10980","328.2598949","0.840321235","0.769609425","0","Exclusive Interview: CDC Head Virus Sleuth - ScienceInsider"
